Unnamed: 0,Account (Line): Number,Account (Line): Name,Type,Subsidiary: Name,Date,Document Number,Transaction Number,Name,JE Name,Split,Memo,Description,Department: Name,Class: Name,Consolidation Classification,Nature,Amount
3,48160,"Postage, Freight and Courier",Bill,AnyMind Japan Inc,2025-03-31,UPSIDER_202503,VENDBILL346152,VEN0029438 株式会社UPSIDER,,80011 - Accounts Payable : Non-trade Creditors,UPSIDER_202503,,D2C Solutions,D2C CR,General expenses,,-7997
3,48160,"Postage, Freight and Courier",Bill,AnyMind Japan Inc,2025-03-31,AnyLogi-202503-UPSIDER,VENDBILL343766,VEN0029438 株式会社UPSIDER,,80010 - Accounts Payable : Trade Creditors,202503-GEC-UPSIDER,,DX/AI,DX/AI,General expenses,,976000
3,48160,"Postage, Freight and Courier",Bill,AnyMind Japan Inc,2025-03-31,振替SGA_ヤマト運輸2503,VENDBILL341967,VEN0007433 ヤマト運輸株式会社,,80011 - Accounts Payable : Non-trade Creditors,口座引落-SMBC0428,AnyMind Japan,Administration,Not Applicable,General expenses,,15480
3,48160,"Postage, Freight and Courier",Bill,AnyMind Japan Inc,2025-03-31,振替SGA_ヤマト運輸2503,VENDBILL341967,VEN0007433 ヤマト運輸株式会社,,80011 - Accounts Payable : Non-trade Creditors,口座引落-SMBC0428,CA,Brand Commerce & Marketing,BD,General expenses,,236102
3,48160,"Postage, Freight and Courier",Bill,AnyMind Japan Inc,2025-03-31,AnyLogi-20250301,VENDBILL338999,VEN0016358 フェデラルエクスプレスジャパン合同会社,,80010 - Accounts Payable : Trade Creditors,WALL HACK　202503郵送料　関税,郵送料,D2C Anylogi,AnyLogi,General expenses,,7934
3,48160,"Postage, Freight and Courier",Bill,AnyMind Japan Inc,2025-03-31,AnyLogi-202503,VENDBILL339897,VEN0057448 株式会社ビーアンドピー,,80011 - Accounts Payable : Non-trade Creditors,,イベント用AVCブランドパネル作成費用,D2C Anylogi,Advanced Clinicals,General expenses,,10200
3,48160,"Postage, Freight and Courier",Bill,AnyMind Japan Inc,2025-03-31,SGA_ソクハイ2503,VENDBILL341875,VEN0008631 株式会社ソクハイ,,80011 - Accounts Payable : Non-trade Creditors,ソクハイ,Sokuhai-courier expenses d2c,D2C Creator,069 福寿外貌,General expenses,,14814
3,48160,"Postage, Freight and Courier",Bill,AnyMind Japan Inc,2025-03-31,SGA_ソクハイ2503,VENDBILL341875,VEN0008631 株式会社ソクハイ,,80011 - Accounts Payable : Non-trade Creditors,ソクハイ,Sokuhai-courier expenses BCM,Brand Commerce & Marketing,BD,General expenses,,72149
3,48160,"Postage, Freight and Courier",Bill,AnyMind Japan Inc,2025-03-31,UPSIDER_202503,VENDBILL346152,VEN0029438 株式会社UPSIDER,,80011 - Accounts Payable : Non-trade Creditors,UPSIDER_202503,,D2C Solutions,069 福寿外貌,General expenses,,13275
3,48160,"Postage, Freight and Courier",Bill,AnyMind Japan Inc,2025-03-31,AnyLog-202503-外販,VENDBILL342396,VEN0025137 ケイヒン配送株式会社,,80010 - Accounts Payable : Trade Creditors,3月プロダクトクライアント利用分,3月プロダクトクライアント利用分,D2C Enterprise,PSM,General expenses,,18120
3,48160,"Postage, Freight and Courier",Bill,AnyMind Japan Inc,2025-03-31,振替SGA_DHL_0428,VENDBILL336118,VEN0002420 DHL eコマースジャパン株式会社,,80011 - Accounts Payable : Non-trade Creditors,0428口座引落DHL,TYOIR01488313,Administration,Not Applicable,General expenses,,57280
3,48160,"Postage, Freight and Courier",Bill,AnyMind Japan Inc,2025-03-31,AnyLogi-202503,VENDBILL342399,VEN0025137 ケイヒン配送株式会社,,80010 - Accounts Payable : Trade Creditors,3月自社ブランド利用分,3月自社ブランド利用分,D2C Creator,Creator,General expenses,,2516876
3,48160,"Postage, Freight and Courier",Bill,AnyMind Japan Inc,2025-03-31,SGA_ソクハイ2503,VENDBILL341875,VEN0008631 株式会社ソクハイ,,80011 - Accounts Payable : Non-trade Creditors,ソクハイ,Sokuhai-courier expenses IM,Brand Commerce & Marketing,BD,General expenses,,18770
3,48160,"Postage, Freight and Courier",Journal,AnyMind Japan Inc,2025-03-31,JEAJP0020805,JOURNAL216933,,,- Split -,着払い対応精算20250331(https://docs.google.com/spreadsheets/d/1b8yuDT7ojn8aqdaTsyPBlpxj-TSASt3Hu5_WrVLs3mU/edit#gid=0),着払い対応精算20250331,Brand Commerce & Marketing,BD,General expenses,,1255
3,48160,"Postage, Freight and Courier",Journal,AnyMind Japan Inc,2025-03-31,JEAJP0020805,JOURNAL216933,,,- Split -,着払い対応精算20250331(https://docs.google.com/spreadsheets/d/1b8yuDT7ojn8aqdaTsyPBlpxj-TSASt3Hu5_WrVLs3mU/edit#gid=0),着払い対応精算20250331,D2C Creator,D2C CR,General expenses,,29736
2,48170,Insurance - General,Journal,AnyMind Japan Inc,2025-02-25,JEAJP0020356,JOURNAL213040,,VEN0049485 愛子近藤,- Split -,HR愛子近藤業務委託費_保険の返金_4か月間分,HR愛子近藤業務委託費_保険の返金_4か月間分,Human Resource,Not Applicable,Insurance expenses,,-72320
2,48170,Insurance - General,Journal,AnyMind Japan Inc,2025-02-28,JEAJP0020542,JOURNAL214753,,VEN0046221 損害保険ジャパン株式会社,62030 - Other Current Receivables : Other Receivables : Non-trade Prepayments,,Amortization Destination,Not Applicable,Not Applicable,Insurance expenses,,333684
2,48170,Insurance - General,Journal,AnyMind Japan Inc,2025-02-28,JEAJP0020534,JOURNAL214351,,VEN0046221 損害保険ジャパン株式会社,- Split -,,Amortization Destination,Human Resource,Not Applicable,Insurance expenses,,28493
2,48170,Insurance - General,Journal,AnyMind Japan Inc,2025-02-28,JEAJP0020531,JOURNAL214243,,VEN0039832 株式会社ウェルビー　マーケティング　ジャパン,- Split -,,Amortization Destination,Human Resource,Not Applicable,Insurance expenses,,58100
3,48170,Insurance - General,Journal,AnyMind Japan Inc,2025-03-31,JEAJP0020769,JOURNAL216522,,VEN0046221 損害保険ジャパン株式会社,- Split -,,Amortization Destination,Not Applicable,Not Applicable,Insurance expenses,,1857972
3,48170,Insurance - General,Journal,AnyMind Japan Inc,2025-03-31,JEAJP0020769,JOURNAL216522,,VEN0046221 損害保険ジャパン株式会社,- Split -,,Amortization Destination,Human Resource,Not Applicable,Insurance expenses,,28497
3,48170,Insurance - General,Journal,AnyMind Japan Inc,2025-03-31,JEAJP0020770,JOURNAL216523,,VEN0039832 株式会社ウェルビー　マーケティング　ジャパン,- Split -,,Amortization Destination,Human Resource,Not Applicable,Insurance expenses,,58100
2,48180,Bank Fees,Journal,FourM Inc,2025-02-01,JE4M0002503,JOURNAL212169,,,- Split -,誤りで同額のBillを作成→消込してしまい、このJEが不要となった_宣伝会議原価6月分0210,ソラミチへの誤入金が返金された時の手数料_宣伝会議原価6月分0210,- No Department -,- No Class -,General expenses,,450
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-03,JEAJP0020219,JOURNAL212130,,CUS0008630 D2C_Popup,- Split -,2/3.5_釣銭出金,釣銭出金_両替手数料,D2C Creator,- No Class -,General expenses,,1400
2,48180,Bank Fees,Journal,FourM Inc,2025-02-04,JE4M0002522,JOURNAL212549,,CUS0001850 Index Exchange inc.,- Split -,為替差額と手数料_CUS0001850 Index Exchange inc._0204,手数料_CUS0001850 Index Exchange inc._0204(USD 25$*154.714),- No Department -,- No Class -,General expenses,,-3868
2,48180,Bank Fees,Journal,FourM Inc,2025-02-04,JE4M0002523,JOURNAL212550,,CUS0001850 Index Exchange inc.,- Split -,為替差額と手数料_CUS0001850 Index Exchange inc._0204,手数料_CUS0001850 Index Exchange inc._0204(USD 10$*154.714),- No Department -,- No Class -,General expenses,,-1547
2,48180,Bank Fees,Journal,FourM Inc,2025-02-04,JE4M0002519,JOURNAL212533,,,- Split -,海外送金手数料_0204(3件),海外送金手数料_0204(3件),- No Department -,- No Class -,General expenses,,3000
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-05,JEAJP0020429,JOURNAL213924,,,- Split -,0205 組戻し 銀行手数料,0205 組戻し 銀行手数料,Finance,Not Applicable,General expenses,,400
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-10,JEAJP0020288,JOURNAL212662,,,- Split -,CUS0005308 エイベックス・ミュージック・クリエイティヴ銀行手数料,CUS0005308 エイベックス・ミュージック・クリエイティヴ銀行手数料,Creator Growth,AnyCreator,General expenses,,400
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-12,JEAJP0020227,JOURNAL212403,,CUS0008630 D2C_Popup,- Split -,2/12_撮影代出金&入金,釣銭出金_両替手数料,D2C Creator,- No Class -,General expenses,,200
2,48180,Bank Fees,Journal,FourM Inc,2025-02-13,JE4M0002520,JOURNAL212536,,,- Split -,海外送金手数料_0213(1件),海外送金手数料_0213(1件),- No Department -,- No Class -,General expenses,,1000
2,48180,Bank Fees,Journal,FourM Inc,2025-02-13,JE4M0002550,JOURNAL213083,,CUS0006094 IMPACTIFY PTE. LTD.,- Split -,海外送金手数料_ IMPACTIFY PTE. LTD._0213,海外送金手数料_ IMPACTIFY PTE. LTD._0213,- No Department -,- No Class -,General expenses,,1000
2,48180,Bank Fees,Journal,FourM Inc,2025-02-14,JE4M0002516,JOURNAL212528,,CUS0000149 株式会社アイモバイル,- Split -,手数料_アイモバイル_0214,手数料_アイモバイル_0214,- No Department -,- No Class -,General expenses,,227
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-14,JEAJP0020412,JOURNAL213763,,,- Split -,0214 D2C 銀行手数料,0214 D2C 銀行手数料,Finance,Not Applicable,General expenses,,4500
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-17,JEAJP0020512,JOURNAL214108,,CUS0008629 D2C_Rakuten:CAM0041652 rakuten_waterpick_2024,- Split -,Rakuten_payout_0217,Miour入金銀行手数料,D2C Creator,012 miour,General expenses,,227
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-17,JEAJP0020405,JOURNAL213741,,,- Split -,銀行手数料,Bank fee(Foreign exchange),Finance,Not Applicable,General expenses,,324985
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-17,JEAJP0020512,JOURNAL214108,,CUS0008629 D2C_Rakuten,- Split -,Rakuten_payout_0217,FORENCOS 入金銀行手数料,D2C Anylogi,forencos,General expenses,,227
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-17,JEAJP0020405,JOURNAL213741,,,- Split -,銀行手数料,Bank fee(証明書発行手数料),Finance,Not Applicable,General expenses,,3000
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-17,JEAJP0020405,JOURNAL213741,,,- Split -,銀行手数料,Bank fee(EB),Finance,Not Applicable,General expenses,,5000
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-17,JEAJP0020405,JOURNAL213741,,,- Split -,銀行手数料,Bank fee(Tax),Finance,Not Applicable,General expenses,,3000
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-17,JEAJP0020415,JOURNAL213769,,,- Split -,0217 MZH 銀行手数料,0217 MZH 銀行手数料,Finance,Not Applicable,General expenses,,6150
2,48180,Bank Fees,Journal,AnyUp Inc.,2025-02-17,JEAJU0001168,JOURNAL213039,,,- Split -,AnyUp銀行手数料2月,AnyUp銀行手数料2月,- No Department -,- No Class -,General expenses,,400
2,48180,Bank Fees,Journal,FourM Inc,2025-02-17,JE4M0002551,JOURNAL213397,,,- Split -,FourM_SMBC_為替手数料_0217,FourM_SMBC_為替手数料_0217,- No Department -,- No Class -,General expenses,,300
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-17,JEAJP0020405,JOURNAL213741,,,- Split -,銀行手数料,Bank fee(Transfer),Finance,Not Applicable,General expenses,,1000
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-17,JEAJP0020405,JOURNAL213741,,,- Split -,銀行手数料,Bank fee(Exchange),Finance,Not Applicable,General expenses,,462200
2,48180,Bank Fees,Journal,FourM Inc,2025-02-17,JE4M0002524,JOURNAL212600,,,- Split -,FourMみずほ振込手数料_0217,FourMみずほ振込手数料_0217,- No Department -,- No Class -,General expenses,,130350
2,48180,Bank Fees,Journal,FourM Inc,2025-02-17,JE4M0002552,JOURNAL213398,,,- Split -,証明書手数料_FourMSMBC_0217,証明書手数料_FourMSMBC_0217,- No Department -,- No Class -,General expenses,,3000
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-19,JEAJP0020262,JOURNAL212602,,CUS0008630 D2C_Popup,- Split -,2/19_釣銭出金,釣銭出金_両替手数料,D2C Creator,- No Class -,General expenses,,700
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-20,JEAJP0020281,JOURNAL212627,,CUS0005406 D2C_shopify,- Split -,paidy payout_2025年1月分(2月入金)_N-WITH,paidy_N-WITH_振込手数料,D2C Solutions,047 N WITH.,General expenses,,500
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-20,JEAJP0020287,JOURNAL212633,,CUS0005406 D2C_shopify,- Split -,paidy payout_2025年1月分(2月入金)_Skoool,paidy_Skoool_振込手数料,D2C Solutions,111 Skoool,General expenses,,500
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-20,JEAJP0020266,JOURNAL212612,,CUS0005406 D2C_shopify,- Split -,paidy payout_2025年1月分(2月入金)_AMATERAS JAPAN,paidy_AMATERAS JAPAN_振込手数料,D2C Solutions,089 AMATERAS,General expenses,,500
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-20,JEAJP0020268,JOURNAL212614,,CUS0005406 D2C_shopify,- Split -,paidy payout_2025年1月分(2月入金)_ANU,paidy_ANU_振込手数料,D2C Solutions,085 ANU,General expenses,,500
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-20,JEAJP0020269,JOURNAL212615,,CUS0005406 D2C_shopify,- Split -,paidy payout_2025年1月分(2月入金)_A’pearl,paidy_A’pearl_振込手数料,D2C Solutions,117 A’pearl,General expenses,,500
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-20,JEAJP0020284,JOURNAL212630,,CUS0005406 D2C_shopify,- Split -,paidy payout_2025年1月分(2月入金)_waterpik,paidy_waterpik_振込手数料,D2C Solutions,waterpik,General expenses,,500
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-20,JEAJP0020286,JOURNAL212632,,CUS0005406 D2C_shopify,- Split -,paidy payout_2025年1月分(2月入金)_福寿外貌,paidy_福寿外貌_振込手数料,D2C Solutions,069 福寿外貌,General expenses,,500
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-20,JEAJP0020270,JOURNAL212616,,CUS0005406 D2C_shopify,- Split -,paidy payout_2025年1月分(2月入金)_ARAKA,paidy_ARAKA_振込手数料,D2C Solutions,005 ARAKA,General expenses,,500
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-20,JEAJP0020282,JOURNAL212628,,CUS0005406 D2C_shopify,- Split -,paidy payout_2025年1月分(2月入金)_ORGUE,paidy_ORGUE_振込手数料,D2C Solutions,102 ORGUE,General expenses,,500
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-20,JEAJP0020280,JOURNAL212626,,CUS0005406 D2C_shopify,- Split -,paidy payout_2025年1月分(2月入金)_miour,paidy_miour_振込手数料,D2C Solutions,012 miour,General expenses,,500
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-20,JEAJP0020272,JOURNAL212618,,CUS0005406 D2C_shopify,- Split -,paidy payout_2025年1月分(2月入金)_Ela.,paidy_Ela._振込手数料,D2C Solutions,090 Ela,General expenses,,500
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-20,JEAJP0020273,JOURNAL212619,,CUS0005406 D2C_shopify,- Split -,paidy payout_2025年1月分(2月入金)_EN MER,paidy_EN MER_振込手数料,D2C Solutions,052 Enmer SPORTS,General expenses,,500
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-20,JEAJP0020279,JOURNAL212625,,CUS0005406 D2C_shopify,- Split -,paidy payout_2025年1月分(2月入金)_Lil Ambition,paidy_Lil Ambition_振込手数料,D2C Solutions,025 Lil Ambition,General expenses,,500
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-20,JEAJP0020276,JOURNAL212622,,CUS0005406 D2C_shopify,- Split -,paidy payout_2025年1月分(2月入金)_IAMU,paidy_IAMU_振込手数料,D2C Solutions,110 IAMU,General expenses,,500
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-20,JEAJP0020274,JOURNAL212620,,CUS0005406 D2C_shopify,- Split -,paidy payout_2025年1月分(2月入金)_Etrarium,paidy_Etrarium_振込手数料,D2C Solutions,073 etrarium,General expenses,,500
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-20,JEAJP0020277,JOURNAL212623,,CUS0005406 D2C_shopify,- Split -,paidy payout_2025年1月分(2月入金)_Jent Louis,paidy_Jent Louis_振込手数料,D2C Solutions,113 Jent Louis,General expenses,,500
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-20,JEAJP0020285,JOURNAL212631,,CUS0005406 D2C_shopify,- Split -,paidy payout_2025年1月分(2月入金)_Yokosawa,paidy_Yokosawa_振込手数料,D2C Solutions,003 Yokosawa,General expenses,,500
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-20,JEAJP0020267,JOURNAL212613,,CUS0005406 D2C_shopify,- Split -,paidy payout_2025年1月分(2月入金)_AnnMiru,paidy_AnnMiru_振込手数料,D2C Solutions,098 AnnMiru,General expenses,,500
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-20,JEAJP0020271,JOURNAL212617,,CUS0005406 D2C_shopify,- Split -,paidy payout_2025年1月分(2月入金)_B-flow,paidy_B-flow_振込手数料,D2C Solutions,002 B-flow,General expenses,,500
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-20,JEAJP0020265,JOURNAL212611,,CUS0005406 D2C_shopify,- Split -,paidy payout_2025年1月分(2月入金)_&RSON,paidy_&RSON_振込手数料,D2C Solutions,022 &Rson,General expenses,,500
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-20,JEAJP0020283,JOURNAL212629,,CUS0005406 D2C_shopify,- Split -,paidy payout_2025年1月分(2月入金)_VI E DIT,paidy_VI E DIT_振込手数料,D2C Solutions,095 VI E DIT,General expenses,,500
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-20,JEAJP0020278,JOURNAL212624,,CUS0005406 D2C_shopify,- Split -,paidy payout_2025年1月分(2月入金)_Lantinam,paidy_Lantinam_振込手数料,D2C Solutions,046 Lantinam,General expenses,,500
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-20,JEAJP0020275,JOURNAL212621,,CUS0005406 D2C_shopify,- Split -,paidy payout_2025年1月分(2月入金)_GISHER,paidy_GISHER_振込手数料,D2C Solutions,064 Gisher,General expenses,,500
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-21,JEAJP0020352,JOURNAL212947,,,- Split -,Milos Ilic 為替差損/組戻し手数料,Milos Ilic 組戻し手数料,- No Department -,- No Class -,General expenses,,4500
2,48180,Bank Fees,Journal,FourM Inc,2025-02-21,JE4M0002525,JOURNAL212741,,CUS0006094 IMPACTIFY PTE. LTD.,- Split -,手数料_IMPACTIFY PTE. LTD._0221,手数料_IMPACTIFY PTE. LTD._0221,- No Department -,- No Class -,General expenses,,1000
2,48180,Bank Fees,Journal,FourM Inc,2025-02-21,JE4M0002526,JOURNAL212742,,CUS0000161 OpenX Japan 株式会社,- Split -,手数料_OpenX Japan_0221,手数料_OpenX Japan_0221,- No Department -,- No Class -,General expenses,,1000
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-21,JEAJP0020351,JOURNAL212946,,,- Split -,IM個人 銀行手数料(先方負担分),IM個人 銀行手数料(先方負担分),Finance,Not Applicable,General expenses,,-600
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-21,JEAJP0020414,JOURNAL213768,,,- Split -,0221 D2C 銀行手数料,0221 D2C 銀行手数料,Finance,Not Applicable,General expenses,,1400
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-25,JEAJP0020292,JOURNAL212781,,CUS0005406 D2C_shopify,- Split -,2024/11popup鏡割れ佐川補填分_0225入金,振込手数料,D2C Solutions,025 Lil Ambition,General expenses,,1021
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-25,JEAJP0020320,JOURNAL212883,,,- Split -,CUS0005036 TuneCore Japan株式会社_銀行手数料,CUS0005036 TuneCore Japan株式会社_銀行手数料,Creator Growth,AnyCreator,General expenses,,208
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-25,JEAJP0020416,JOURNAL213770,,,- Split -,0225 MZH 銀行手数料,0225 MZH 銀行手数料,Finance,Not Applicable,General expenses,,750
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-26,JEAJP0020404,JOURNAL213740,,,- Split -,VEN0052544 Silva Gustavo Azevedo 組戻し,VEN0052544 Silva Gustavo Azevedo 組戻し手数料＆補填分,- No Department -,- No Class -,General expenses,,13573
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-27,JEAJP0020295,JOURNAL212803,,CUS0008627 D2C_Qoo10,- Split -,ebay入金_Qoo10_forencos_0227,Qoo10_forencos_振込手数料,D2C Solutions,forencos,General expenses,,136
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-27,JEAJP0020296,JOURNAL212804,,CUS0008627 D2C_Qoo10,- Split -,ebay入金_Qoo10_miour_0227,Qoo10入金_miour_振込手数料,D2C Solutions,012 miour,General expenses,,136
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-27,JEAJP0020294,JOURNAL212802,,CUS0008627 D2C_Qoo10,- Split -,ebay入金_Qoo10_ADVANCED CLINICALS_0227,Qoo10_ADVANCED CLINICALS_振込手数料,D2C Solutions,Advanced Clinicals,General expenses,,136
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-28,JEAJP0020322,JOURNAL212887,,CUS0005406 D2C_shopify,- Split -,komoju入金_waterpik_02/28,komoju入金_waterpik_振込手数料,D2C Solutions,waterpik,General expenses,,373
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-28,JEAJP0020355,JOURNAL213005,,,- Split -,CUS0008874 株式会社エヌライン_銀行手数料,CUS0008874 株式会社エヌライン_銀行手数料,D2C Anylogi,AnyLogi,General expenses,,445
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-28,JEAJP0020336,JOURNAL212901,,CUS0005406 D2C_shopify,- Split -,komoju入金_Lil Ambition_02/28,komoju入金_Lil Ambition_振込手数料,D2C Solutions,025 Lil Ambition,General expenses,,373
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-28,JEAJP0020341,JOURNAL212906,,CUS0005406 D2C_shopify,- Split -,komoju入金_Skoool_02/28,komoju入金_Skoool_振込手数料,D2C Solutions,111 Skoool,General expenses,,373
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-28,JEAJP0020343,JOURNAL212908,,CUS0005406 D2C_shopify,- Split -,komoju入金_WITH OR WITHOUT_02/28,komoju入金_WITH OR WITHOUT_振込手数料,D2C Solutions,096 WITH OR WITHOUT,General expenses,,200
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-28,JEAJP0020337,JOURNAL212902,,CUS0005406 D2C_shopify,- Split -,komoju入金_miour_02/28,komoju入金_miour_振込手数料,D2C Solutions,012 miour,General expenses,,373
2,48180,Bank Fees,Journal,FourM Inc,2025-02-28,JE4M0002531,JOURNAL212944,,VEN0046275 達夫坂本,- Split -,海外送金手数料_坂本達夫_0228,海外送金手数料_坂本達夫_0228,- No Department -,- No Class -,General expenses,,3500
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-28,JEAJP0020326,JOURNAL212891,,CUS0005406 D2C_shopify,- Split -,komoju入金_AnnMiru_02/28,komoju入金_AnnMiru_振込手数料,D2C Solutions,098 AnnMiru,General expenses,,373
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-28,JEAJP0020393,JOURNAL213430,,,- Split -,ジェイドグループ　株式会社_Royalty_2402,ジェイドグループ,D2C Creator,025 Lil Ambition,General expenses,,200
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-28,JEAJP0020334,JOURNAL212899,,CUS0005406 D2C_shopify,- Split -,komoju入金_Jent Louis_02/28,komoju入金_Jent Louis_振込手数料,D2C Solutions,113 Jent Louis,General expenses,,373
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-28,JEAJP0020342,JOURNAL212907,,CUS0005406 D2C_shopify,- Split -,komoju入金_VI E DIT_02/28,komoju入金_VI E DIT_振込手数料,D2C Solutions,095 VI E DIT,General expenses,,200
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-28,JEAJP0020321,JOURNAL212884,,,- Split -,CUS0003211 株式会社ADKマーケティング・ソリューションズ_銀行手数料,CUS0003211 株式会社ADKマーケティング・ソリューションズ_銀行手数料,Influencer Marketing,AnyTag Engagement Others,General expenses,,400
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-28,JEAJP0020324,JOURNAL212889,,CUS0005406 D2C_shopify,- Split -,komoju入金_Araka_02/28,komoju入金_Araka_振込手数料,D2C Solutions,005 ARAKA,General expenses,,373
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-28,JEAJP0020331,JOURNAL212896,,CUS0005406 D2C_shopify,- Split -,komoju入金_Etrarium_02/28,komoju入金_Etrarium_振込手数料,D2C Solutions,073 etrarium,General expenses,,373
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-28,JEAJP0020333,JOURNAL212898,,CUS0005406 D2C_shopify,- Split -,komoju入金_IAMU_02/28,komoju入金_IAMU_振込手数料,D2C Solutions,110 IAMU,General expenses,,373
2,48180,Bank Fees,Journal,FourM Inc,2025-02-28,JE4M0002528,JOURNAL212941,,,- Split -,海外送金手数料_0228(4件),海外送金手数料_0228(4件),- No Department -,- No Class -,General expenses,,4000
2,48180,Bank Fees,Journal,FourM Inc,2025-02-28,JE4M0002529,JOURNAL212942,,CUS0006616 Ogury Ltd,- Split -,為替差額と手数料_Ogury Ltd_0228,為替差額と手数料_Ogury Ltd_0228(USD 26*3*149.697),- No Department -,- No Class -,General expenses,,11676
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-28,JEAJP0020395,JOURNAL213498,,,- Split -,IM/CG個人 銀行手数料(先方負担分),IM/CG個人 銀行手数料(先方負担分),Finance,Not Applicable,General expenses,,-229900
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-28,JEAJP0020330,JOURNAL212895,,CUS0005406 D2C_shopify,- Split -,komoju入金_EN MER_02/28,komoju入金_EN MER_振込手数料,D2C Solutions,052 Enmer SPORTS,General expenses,,373
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-28,JEAJP0020417,JOURNAL213780,,,- Split -,0228 CG法人 銀行手数料,0228 CG法人 銀行手数料,Finance,Not Applicable,General expenses,,42650
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-28,JEAJP0020345,JOURNAL212910,,CUS0005406 D2C_shopify,- Split -,komoju入金_SILKFULL_02/28,komoju入金_SILKFULL_振込手数料,D2C Solutions,105 SILKFULL,General expenses,,200
2,48180,Bank Fees,Journal,AnyMind Japan Inc,2025-02-28,JEAJP0020325,JOURNAL212890,,CUS0005406 D2C_shopify,- Split -,komoju入金_ANU_02/28,komoju入金_ANU_振込手数料,D2C Solutions,085 ANU,General expenses,,373
