投稿日,アカウント名,PR/通常,sns,担当者,タイトル,URL,種別,更新日,動画尺,再生数,いいね,コメント,共有,保存,いいね率,コメント率,共有率,保存率,平均視聴時間,視聴維持率,1秒継続率,3秒継続率,6秒継続率,フル視聴率,新規フォロー,フォロー率,おすすめ率
04/10(水),美容探偵,通常,,,バニラコ,https://www.tiktok.com/@tantei_cosme/video/7356201693270281473?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,63500.0,17.14,5902.0,126.0,10.0,0.0,23.0,159,0.02694002033,0.02134869536,0.001694340901,0,0.003896984073,6.2
04/10(水),肌コミちゃん,通常,,,神洗顔3選,https://www.tiktok.com/@bihadanaritaina/video/7356170977555909905?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,16200.0,30.0,5943.0,224.0,10.0,1.0,43.0,278,0.04677772169,0.03769140165,0.001682651859,0.0001682651859,0.007235402995,8.6
04/10(水),ビビちゃん,通常,,,踵ケア,https://www.tiktok.com/@bibichan_cosme/video/7356172326586633488?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,31900.0,20.92,20300.0,185.0,18.0,3.0,33.0,239,0.01177339901,0.009113300493,0.0008866995074,0.0001477832512,0.001625615764,7.0
04/02(火),韓国オンニ,通常,,,バニラコファンデ,https://www.tiktok.com/@choa_cosme/video/7353205714728258833?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,1500000.0,14.88,26300.0,4565.0,40.0,86.0,1702.0,6393,0.2430798479,0.1735741445,0.001520912548,0.003269961977,0.0647148289,6.6
04/06(土),おとるーむ。,通常,,,日焼け止め,https://www.tiktok.com/@otoroom01/video/7357290256510569735?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,225700.0,12.96,100700.0,1965.0,13.0,27.0,472.0,2477,0.02459781529,0.01951340616,0.0001290963257,0.000268123138,0.004687189672,5.9
04/22(月),突撃ちゃん,通常,,,Diorミスト,https://www.tiktok.com/@totsugeki_cosme/video/7360628607682645265?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,7451.0,20.2,3910.0,94.0,10.0,0.0,22.0,126,0.03222506394,0.02404092072,0.002557544757,0,0.005626598465,6.6
04/08(月),おとるーむ。,通常,,,バニラコファンデ,https://www.tiktok.com/@otoroom01/video/7358025587794939144?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,481000.0,11.17,10900.0,190.0,22.0,2.0,45.0,259,0.02376146789,0.01743119266,0.002018348624,0.0001834862385,0.004128440367,6.6
04/23(火),モテコスメちゃん,通常,,,KATE神６,https://www.tiktok.com/@mote_cosme/video/7360991968303811857?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,長尺,,,,,,,110600.0,66.46,22900.0,434.0,5.0,3.0,103.0,545,0.02379912664,0.01895196507,0.0002183406114,0.0001310043668,0.004497816594,12.1
04/04(木),肌コミちゃん,通常,,,ドンキ神パック,https://www.tiktok.com/@bihadanaritaina/video/7353972912690334977?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,16000.0,32.44,5823.0,197.0,6.0,1.0,29.0,233,0.04001373862,0.03383135841,0.001030396703,0.0001717327838,0.00498025073,7.4
04/04(木),韓国オンニ,通常,,,ローソンロムアンド,https://www.tiktok.com/@choa_cosme/video/7353970950569839888?is_from_webapp=1&sender_device=pc&web_id=7332696059221394962,短尺,,,,,,,45100.0,14.37,1963.0,12.0,7.0,1.0,4.0,24,0.01222618441,0.006113092206,0.003565970453,0.0005094243505,0.002037697402,5.2
